persona,group_key,procedure_code,procedure_title,workflow_family,support_level,raw_data_available,in_full_data,in_workflow_dataset,official_membership,expanded_membership,membership_source,field,source_url,notes
citizen,suc_khoe_y_te,1.013888,"Ngừng kinh doanh dịch vụ viễn thông đối với doanh nghiệp viễn thông không phải là doanh nghiệp viễn thông nắm giữ phương tiện thiết yếu, doanh nghiệp viễn thông có vị trí thống lĩnh thị trường hoặc doanh nghiệp thuộc nhóm doanh nghiệp viễn thông có vị trí thống lĩnh thị trường đối với thị trường dịch vụ viễn thông Nhà nước quản lý, doanh nghiệp cung cấp dịch vụ viễn thông công ích (có giấy phép cung cấp dịch vụ không có hạ tầng mạng, loại hình dịch vụ viễn thông cố định mặt đất (dịch vụ viễn thông cung cấp trên mạng viễn thông cố định mặt đất)) khi ngừng kinh doanh một phần hoặc toàn bộ các dịch vụ viễn thông",,raw_only,true,true,false,false,true,expanded,Viễn thông và Internet,https://dichvucong.gov.vn/thu-tuc-hanh-chinh/019d2bf9-6499-7606-b143-4205892a5ab1,title:thuoc
citizen,suc_khoe_y_te,1.013385,"Ngừng kinh doanh dịch vụ viễn thông đối với doanh nghiệp viễn thông không phải là doanh nghiệp viễn thông nắm giữ phương tiện thiết yếu, doanh nghiệp viễn thông có vị trí thống lĩnh thị trường hoặc doanh nghiệp thuộc nhóm doanh nghiệp viễn thông có vị trí thống lĩnh thị trường đối với thị trường dịch vụ viễn thông Nhà nước quản lý, doanh nghiệp cung cấp dịch vụ viễn thông công ích (trừ doanh nghiệp có giấy phép cung cấp dịch vụ có hạ tầng mạng, loại mạng viễn thông công cộng cố định mặt đất không sử dụng băng tần số vô tuyến điện, không sử dụng số thuê bao viễn thông có phạm vi thiết lập mạng viễn thông trên một tỉnh, thành phố trực thuộc trung ương và giấy phép cung cấp dịch vụ không có hạ tầng mạng, loại hình dịch vụ viễn thông cố định mặt đất (dịch vụ viễn thông cung cấp trên mạng viễn thông cố định mặt đất)) khi ngừng kinh doanh một phần hoặc toàn bộ các dịch vụ viễn thông",,raw_only,true,true,false,false,true,expanded,Viễn thông và Internet,https://dichvucong.gov.vn/thu-tuc-hanh-chinh/019d2bf9-5cec-74df-9719-d5ef62b00f62,title:thuoc
citizen,suc_khoe_y_te,1.013386,"Ngừng kinh doanh dịch vụ viễn thông đối với doanh nghiệp viễn thông nắm giữ phương tiện thiết yếu, doanh nghiệp viễn thông có vị trí thống lĩnh thị trường hoặc doanh nghiệp thuộc nhóm doanh nghiệp viễn thông có vị trí thống lĩnh thị trường đối với thị trường dịch vụ viễn thông Nhà nước quản lý, doanh nghiệp cung cấp dịch vụ viễn thông công ích",,raw_only,true,true,false,false,true,expanded,Viễn thông và Internet,https://dichvucong.gov.vn/thu-tuc-hanh-chinh/019d2bf9-5cdf-77d9-b82b-4891a0e52840,title:thuoc
citizen,suc_khoe_y_te,2.000209,Nhập khẩu thuốc lá nhằm mục đích phi thương mại,,raw_only,true,true,false,false,true,expanded,Công nghiệp tiêu dùng,https://dichvucong.gov.vn/thu-tuc-hanh-chinh/019d2bf8-235a-71f8-896a-95d4aa6abe4b,title:thuoc
citizen,suc_khoe_y_te,1.011470,"Phê duyệt Phương án khai thác gỗ, thực vật rừng ngoài gỗ loài thông thường thuộc thẩm quyền giải quyết của Sở Nông nghiệp và Môi trường hoặc Cơ quan có thẩm quyền phê duyệt nguồn vốn trồng rừng",,raw_only,true,true,false,false,true,expanded,Lâm nghiệp và Kiểm lâm,https://dichvucong.gov.vn/thu-tuc-hanh-chinh/019d2bfa-5f3e-764e-96a8-ef5527aede4b,title:thuoc
citizen,suc_khoe_y_te,1.011471,"Phê duyệt Phương án khai thác gỗ, thực vật rừng ngoài gỗ loài thông thường thuộc thẩm quyền giải quyết của Ủy ban nhân dân cấp xã",,raw_only,true,true,false,false,true,expanded,Lâm nghiệp và Kiểm lâm,https://dichvucong.gov.vn/thu-tuc-hanh-chinh/019d2bfa-5f58-757b-a75e-76488561cdd0,title:thuoc
citizen,suc_khoe_y_te,1.012690,Phê duyệt Phương án sử dụng rừng đối với các công trình kết cấu hạ tầng phục vụ bảo vệ và phát triển rừng thuộc địa phương quản lý,,raw_only,true,true,false,false,true,expanded,Kiểm lâm,https://dichvucong.gov.vn/thu-tuc-hanh-chinh/019d2bfa-6ef4-732b-bb3b-8dad621035df,title:thuoc
citizen,suc_khoe_y_te,3.000603,"Phê duyệt chủ trương đăng cai hội nghị, hội thảo quốc tế thuộc thẩm quyền của cấp trung ương",,raw_only,true,true,false,false,true,expanded,"Hội nghị, hội thảo quốc tế",https://dichvucong.gov.vn/thu-tuc-hanh-chinh/019f354a-43ba-75fa-955a-1aa5c2c54a06,title:thuoc
citizen,suc_khoe_y_te,3.000605,"Phê duyệt chủ trương đăng cai hội nghị, hội thảo quốc tế thuộc thẩm quyền của cấp tỉnh",,raw_only,true,true,false,false,true,expanded,"Hội nghị, hội thảo quốc tế",https://dichvucong.gov.vn/thu-tuc-hanh-chinh/019f3553-ce42-74de-8aa5-f5313747ff42,title:thuoc
citizen,suc_khoe_y_te,1.012535,"Phê duyệt dự án, kế hoạch liên kết thực hiện các hoạt động hỗ trợ phát triển sản xuất liên kết theo chuỗi giá trị triển khai trên địa bàn 01 xã (phường) trong các ngành, nghề, lĩnh vực khác không thuộc lĩnh vực sản xuất, tiêu thụ sản phẩm nông nghiệp",,raw_only,true,true,false,false,true,expanded,Kinh tế hợp tác và Phát triển nông thôn,https://dichvucong.gov.vn/thu-tuc-hanh-chinh/019daf90-174c-7048-b23e-f90eb5db7e18,title:thuoc
citizen,suc_khoe_y_te,1.114987,"Phê duyệt dự án, kế hoạch liên kết thực hiện các hoạt động hỗ trợ phát triển sản xuất liên kết theo chuỗi giá trị triển khai trên địa bàn từ 02 xã (phường) trở lên trong các ngành, nghề, lĩnh vực khác không thuộc lĩnh vực sản xuất, tiêu thụ sản phẩm nông nghiệp",,raw_only,true,true,false,false,true,expanded,Kinh tế hợp tác và Phát triển nông thôn,https://dichvucong.gov.vn/thu-tuc-hanh-chinh/019daf87-7b71-708a-90f2-0b3c1035a603,title:thuoc
citizen,suc_khoe_y_te,1.012534,"Phê duyệt dự án, kế hoạch liên kết thực hiện các hoạt động hỗ trợ phát triển sản xuất liên kết theo chuỗi giá trị triển khai trên địa bàn từ 02 xã trở lên trong các ngành, nghề, lĩnh vực khác không thuộc lĩnh vực sản xuất, tiêu thụ sản phẩm nông nghiệp",,raw_only,true,true,false,false,true,expanded,Kinh tế hợp tác và Phát triển nông thôn,https://dichvucong.gov.vn/thu-tuc-hanh-chinh/019d96c1-2633-757f-b891-9559d5a6f1b8,title:thuoc
citizen,suc_khoe_y_te,1.014473,"Phê duyệt dự án, kế hoạch liên kết trong các ngành, nghề, lĩnh vực khác không thuộc lĩnh vực sản xuất, tiêu thụ sản phẩm nông nghiệp thuộc các Chương trình mục tiêu quốc gia",,raw_only,true,true,false,false,true,expanded,Kinh tế hợp tác và Phát triển nông thôn,https://dichvucong.gov.vn/thu-tuc-hanh-chinh/019dc467-0ce6-77ed-9b38-00888093cf8d,title:thuoc
citizen,suc_khoe_y_te,1.014472,"Phê duyệt dự án, kế hoạch liên kết trong các ngành, nghề, lĩnh vực khác không thuộc lĩnh vực sản xuất, tiêu thụ sản phẩm nông nghiệp thuộc các Chương trình mục tiêu quốc gia: Giảm nghèo bền vững, Xây dựng nông thôn mới",,raw_only,true,true,false,false,true,expanded,Kinh tế hợp tác và Phát triển nông thôn,https://dichvucong.gov.vn/thu-tuc-hanh-chinh/019dc4a6-4dd3-748b-bea4-34ed6f1f9999,title:thuoc
citizen,suc_khoe_y_te,1.014474,"Phê duyệt dự án, phương án phát triển sản xuất, dịch vụ của cộng đồng thuộc các Chương trình mục tiêu quốc gia",,raw_only,true,true,false,false,true,expanded,Kinh tế hợp tác và Phát triển nông thôn,https://dichvucong.gov.vn/thu-tuc-hanh-chinh/019dc462-da36-7618-92ad-1bd25afaf395,title:thuoc
citizen,suc_khoe_y_te,1.013651,Phê duyệt kế hoạch quản lý rủi ro trong khai thác khoáng sản bằng phương pháp hầm lò thuộc thẩm quyền giải quyết của Bộ Công Thương,,raw_only,true,true,false,false,true,expanded,Khoáng sản,https://dichvucong.gov.vn/thu-tuc-hanh-chinh/019d2bf8-0bb4-74eb-aa87-d08114c153ee,title:thuoc
citizen,suc_khoe_y_te,1.012298,Phê duyệt kết quả nghiên cứu thử nghiệm lâm sàng thiết bị y tế,,raw_only,true,true,false,false,true,expanded,Đào tạo và Nghiên cứu khoa học,https://dichvucong.gov.vn/thu-tuc-hanh-chinh/019d2bff-2555-75e8-9bc4-99fa18f5b542,title:y te
citizen,suc_khoe_y_te,1.014483,Phê duyệt lựa chọn dự án Trung tâm nhân giống dược liệu quý thuộc thẩm quyền quyết định của Ủy ban nhân dân tỉnh,,raw_only,true,true,false,false,true,expanded,Trồng trọt,https://dichvucong.gov.vn/thu-tuc-hanh-chinh/019d863c-8f1f-7470-a5a8-7e85126df0b6,title:thuoc
citizen,suc_khoe_y_te,1.014484,Phê duyệt lựa chọn dự án Vùng trồng dược liệu quý trên địa bàn hai huyện trở lên thuộc thẩm quyền quyết định của Ủy ban nhân dân tỉnh,,raw_only,true,true,false,false,true,expanded,Trồng trọt,https://dichvucong.gov.vn/thu-tuc-hanh-chinh/019d8637-93a5-721b-b9dc-c4d50eb3d44c,title:thuoc
citizen,suc_khoe_y_te,1.014485,Phê duyệt lựa chọn dự án Vùng trồng dược liệu quý trên địa bàn một huyện thuộc thẩm quyền quyết định của Ủy ban nhân dân cấp huyện,,raw_only,true,true,false,false,true,expanded,Trồng trọt,https://dichvucong.gov.vn/thu-tuc-hanh-chinh/019d8641-0145-7346-83bd-b98d14e101d9,title:thuoc
citizen,suc_khoe_y_te,1.012296,Phê duyệt nghiên cứu thử nghiệm lâm sàng thiết bị y tế.,,raw_only,true,true,false,false,true,expanded,Đào tạo và Nghiên cứu khoa học,https://dichvucong.gov.vn/thu-tuc-hanh-chinh/019d2bff-1dfe-77d6-b777-9951cb495d40,title:y te
citizen,suc_khoe_y_te,1.001130,"Phê duyệt nội dung trao đổi thông tin, dữ liệu khí tượng thủy văn, giám sát biến đổi khí hậu với tổ chức quốc tế tổ chức, cá nhân nước ngoài không thuộc điều ước quốc tế mà Cộng hòa xã hội chủ nghĩa Việt Nam là thành viên đối với thông tin, dữ liệu khí tượng thủy văn, giám sát biến đổi khí hậu trên phạm vi từ hai tỉnh, thành phố trực thuộc Trung ương trở lên",,raw_only,true,true,false,false,true,expanded,"Khí tượng, thủy văn",https://dichvucong.gov.vn/thu-tuc-hanh-chinh/019d2bfa-0914-7028-a2bf-70aa3e6e322b,title:thuoc
citizen,suc_khoe_y_te,1.013861,"Phê duyệt nội dung trao đổi thông tin, dữ liệu khí tượng thủy văn, giám sát biến đổi khí hậu với tổ chức quốc tế, tổ chức, cá nhân nước ngoài không thuộc điều ước quốc tế mà Cộng hòa xã hội chủ nghĩa Việt Nam là thành viên đối với thông tin, dữ liệu khí tượng thủy văn, giám sát biến đổi khí hậu trong địa giới hành chính của tỉnh",,raw_only,true,true,false,false,true,expanded,"Khí tượng, thủy văn",https://dichvucong.gov.vn/thu-tuc-hanh-chinh/019d2bfa-7ee8-710e-b173-0f84a9451366,title:thuoc
citizen,suc_khoe_y_te,1.014847,Phê duyệt phương án bảo vệ công trình thủy lợi thuộc thẩm quyền của Chủ tịch Ủy ban nhân dân cấp tỉnh,,raw_only,true,true,false,false,true,expanded,Thủy lợi,https://dichvucong.gov.vn/thu-tuc-hanh-chinh/019d2bfa-9e1c-740c-9ff5-4d61e82d273c,title:thuoc
citizen,suc_khoe_y_te,1.003203,"Phê duyệt phương án ứng phó với tình huống khẩn cấp đối với đập, hồ chứa nước và vùng hạ du đập trên địa bàn từ 02 xã trở lên thuộc thẩm quyền của Chủ tịch UBND cấp tỉnh",,raw_only,true,true,false,false,true,expanded,Thủy lợi,https://dichvucong.gov.vn/thu-tuc-hanh-chinh/019d2bfa-1154-7109-950f-cc90920d5954,title:thuoc
citizen,suc_khoe_y_te,1.012297,Phê duyệt thay đổi nghiên cứu thử nghiệm lâm sàng thiết bị y tế,,raw_only,true,true,false,false,true,expanded,Đào tạo và Nghiên cứu khoa học,https://dichvucong.gov.vn/thu-tuc-hanh-chinh/019d2bff-1dda-77f7-a436-2585a153c5a2,title:y te
citizen,suc_khoe_y_te,1.014764,Phê duyệt thay đổi đề cương nghiên cứu thử thuốc trên lâm sàng.,,raw_only,true,true,false,false,true,expanded,Đào tạo và Nghiên cứu khoa học,https://dichvucong.gov.vn/thu-tuc-hanh-chinh/019d2bff-3d3e-7678-af36-6969169e5d9c,title:thuoc
citizen,suc_khoe_y_te,6.006707,"Phê duyệt tiêu chuẩn, định mức sử dụng máy móc, thiết bị chuyên dùng lĩnh vực giáo dục - đào tạo trong các cơ quan, đơn vị (thuộc thẩm quyền giải quyết tại cấp chính quyền địa phương)",,raw_only,true,true,false,false,true,expanded,Giáo dục và Đào tạo thuộc hệ thống giáo dục quốc dân,https://dichvucong.gov.vn/thu-tuc-hanh-chinh/019edddf-a99d-75a5-a04e-97a5a6cbc532,title:thuoc
citizen,suc_khoe_y_te,1.003471,"Phê duyệt đề cương, kết quả kiểm định an toàn đập, hồ chứa thủy lợi thuộc thẩm quyền của Chủ tịch UBND cấp xã",,raw_only,true,true,false,false,true,expanded,Thủy lợi,https://dichvucong.gov.vn/thu-tuc-hanh-chinh/019d2bfa-2094-75aa-a75e-92fa750dd0f4,title:thuoc
citizen,suc_khoe_y_te,1.000081,"Phê duyệt đề án du lịch sinh thái, nghỉ dưỡng, giải trí trong rừng phòng hộ, thuộc thẩm quyền của Chủ tịch Ủy ban nhân dân cấp tỉnh",,raw_only,true,true,false,false,true,expanded,Lâm nghiệp và Kiểm lâm,https://dichvucong.gov.vn/thu-tuc-hanh-chinh/019d2bfa-0133-7699-9662-a70b809db765,title:thuoc
citizen,suc_khoe_y_te,1.000084,"Phê duyệt đề án du lịch sinh thái, nghỉ dưỡng, giải trí trong rừng đặc dụng thuộc thẩm quyền của Chủ tịch Ủy ban nhân dân cấp tỉnh",,raw_only,true,true,false,false,true,expanded,Lâm nghiệp và Kiểm lâm,https://dichvucong.gov.vn/thu-tuc-hanh-chinh/019d2bfa-013b-73fb-a05a-6c63eefd870e,title:thuoc
citizen,suc_khoe_y_te,6.006667,"Phê duyệt, ban hành tiêu chuẩn, định mức sử dụng máy móc, thiết bị chuyên dùng lĩnh vực giáo dục và đào tạo trong các cơ quan, đơn vị thuộc phạm vi, chức năng quản lý của Bộ GDĐT",,raw_only,true,true,false,false,true,expanded,Giáo dục và Đào tạo thuộc hệ thống giáo dục quốc dân,https://dichvucong.gov.vn/thu-tuc-hanh-chinh/019ed4b2-f1c7-751d-adb0-bb1fe103261f,title:thuoc
citizen,suc_khoe_y_te,1.003347,"Phê duyệt, công bố công khai quy trình vận hành hồ chứa thủy lợi thuộc thẩm quyền của Chủ tịch UBND cấp xã",,raw_only,true,true,false,false,true,expanded,Thủy lợi,https://dichvucong.gov.vn/thu-tuc-hanh-chinh/019d2bfa-18b5-72ba-b2d3-9f318566bf80,title:thuoc
citizen,suc_khoe_y_te,1.014098,"Quyết định cho phép chuyển đổi mục đích sử dụng dược chất, dược liệu để sản xuất thuốc được cấp giấy đăng ký lưu hành thuốc có chỉ định sử dụng phòng, điều trị bệnh truyền nhiễm thuộc nhóm A đã được công bố dịch theo quy định của pháp luật về phòng, chống bệnh truyền nhiễm đối với dược chất, dược liệu đã được cấp phép nhập khẩu để sử dụng cho mục đích khác",,raw_only,true,true,false,false,true,expanded,Dược phẩm,https://dichvucong.gov.vn/thu-tuc-hanh-chinh/019d2bff-355d-703a-a4c8-9e400378e02e,field:Dược phẩm
citizen,suc_khoe_y_te,1.013032,Quyết định chỉ định cơ sở xét nghiệm khẳng định HIV dương tính tham chiếu,,raw_only,true,true,false,false,true,expanded,Phòng bệnh,https://dichvucong.gov.vn/thu-tuc-hanh-chinh/019d2bff-256d-7148-92d2-4b5baef24a3a,field:Phòng bệnh
citizen,suc_khoe_y_te,3.000152,Quyết định chủ trương chuyển mục đích sử dụng rừng sang mục đích khác thuộc thẩm quyền của Hội đồng nhân dân cấp tỉnh,,raw_only,true,true,false,false,true,expanded,Kiểm lâm,https://dichvucong.gov.vn/thu-tuc-hanh-chinh/019d2bfa-bd56-7219-b0b7-e926088345da,title:thuoc
citizen,suc_khoe_y_te,5.002579,Quyết định chủ trương đầu tư dự án mua nhà ở thương mại làm nhà ở công vụ thuộc cơ quan trung ương quản lý,,raw_only,true,true,false,false,true,expanded,Nhà ở và công sở,https://dichvucong.gov.vn/thu-tuc-hanh-chinh/019dfddf-d889-73ee-9fc7-9412104b45ba,title:thuoc
citizen,suc_khoe_y_te,6.003628,Quyết định chủ trương đầu tư dự án mua nhà ở thương mại làm nhà ở công vụ thuộc địa phương quản lý,,raw_only,true,true,false,false,true,expanded,Nhà ở và công sở,https://dichvucong.gov.vn/thu-tuc-hanh-chinh/019dfdf5-9ebf-7768-ae7a-5a6669615e4c,title:thuoc
citizen,suc_khoe_y_te,5.002577,Quyết định chủ trương đầu tư dự án đầu tư xây dựng nhà ở công vụ thuộc cơ quan trung ương quản lý,,raw_only,true,true,false,false,true,expanded,Nhà ở và công sở,https://dichvucong.gov.vn/thu-tuc-hanh-chinh/019dfdc7-69a9-772b-b626-67af4b28346b,title:thuoc
citizen,suc_khoe_y_te,6.003624,Quyết định chủ trương đầu tư dự án đầu tư xây dựng nhà ở công vụ thuộc địa phương quản lý,,raw_only,true,true,false,false,true,expanded,Nhà ở và công sở,https://dichvucong.gov.vn/thu-tuc-hanh-chinh/019dfded-fe43-765f-8fdc-ec94313dba3e,title:thuoc
citizen,suc_khoe_y_te,5.002580,Quyết định đầu tư dự án mua nhà ở thương mại làm nhà ở công vụ thuộc cơ quan trung ương quản lý,,raw_only,true,true,false,false,true,expanded,Nhà ở và công sở,https://dichvucong.gov.vn/thu-tuc-hanh-chinh/019dfde4-5695-7581-a4ee-433aa8913248,title:thuoc
citizen,suc_khoe_y_te,6.003629,Quyết định đầu tư dự án mua nhà ở thương mại làm nhà ở công vụ thuộc địa phương quản lý,,raw_only,true,true,false,false,true,expanded,Nhà ở và công sở,https://dichvucong.gov.vn/thu-tuc-hanh-chinh/019dfdfa-f2bc-76bb-856d-b765360e373d,title:thuoc
citizen,suc_khoe_y_te,5.002578,Quyết định đầu tư và quyết định chủ đầu tư dự án đầu tư xây dựng nhà ở công vụ thuộc cơ quan trung ương quản lý,,raw_only,true,true,false,false,true,expanded,Nhà ở và công sở,https://dichvucong.gov.vn/thu-tuc-hanh-chinh/019dfdce-62ac-7349-b2b6-f4cf603d4da1,title:thuoc
citizen,suc_khoe_y_te,6.003625,Quyết định đầu tư và quyết định chủ đầu tư dự án đầu tư xây dựng nhà ở công vụ thuộc địa phương quản lý,,raw_only,true,true,false,false,true,expanded,Nhà ở và công sở,https://dichvucong.gov.vn/thu-tuc-hanh-chinh/019dfdf2-0dbe-73d9-bfac-b413bc49349f,title:thuoc
citizen,suc_khoe_y_te,1.013813,"Sửa đổi Giấy chứng nhận đủ điều kiện sản xuất thuốc thú y có chứa chất ma tuý, tiền chất (trừ sản xuất thuốc thú y dạng dược phẩm, vắc xin)",,raw_only,true,true,false,false,true,expanded,Thú y,https://dichvucong.gov.vn/thu-tuc-hanh-chinh/019d2bfa-7ec7-717f-91e0-e53429386ad3,title:thuoc
citizen,suc_khoe_y_te,1.014654,"Sửa đổi Giấy phép tiến hành công việc bức xạ (trừ giấy phép tiến hành công việc bức xạ - sử dụng thiết bị X-quang chẩn đoán y tế, thiết bị chụp cắt lớp vi tính tích hợp với PET (PET/CT), SPECT (SPECT/CT), sử dụng thiết bị phát tia X, thiết bị phát nơtron, electron và hạt mang điện khác; thay đổi quy mô và phạm vi hoạt động của cơ sở bức xạ; chấm dứt hoạt động của cơ sở bức xạ)",,raw_only,true,true,false,false,true,expanded,An toàn bức xạ và hạt nhân,https://dichvucong.gov.vn/thu-tuc-hanh-chinh/019d2bf9-83f0-7450-88fc-795b9790d7f4,title:y te
citizen,suc_khoe_y_te,1.014676,"Sửa đổi Giấy phép tiến hành công việc bức xạ - sử dụng thiết bị X-quang chẩn đoán y tế, thiết bị chụp cắt lớp vi tính tích hợp với PET (PET/CT), SPECT (SPECT/CT), sử dụng thiết bị phát tia X (trừ thiết bị chụp ảnh phóng xạ công nghiệp)",,raw_only,true,true,false,false,true,expanded,An toàn bức xạ và hạt nhân,https://dichvucong.gov.vn/thu-tuc-hanh-chinh/019d2bf9-842f-75d5-885d-6773bb72b5a3,title:y te
citizen,suc_khoe_y_te,1.013371,"Sửa đổi, bổ sung giấy phép cung cấp dịch vụ viễn thông có hạ tầng mạng loại mạng viễn thông công cộng không sử dụng băng tần số vô tuyến điện (trừ loại mạng viễn thông công cộng cố định mặt đất không sử dụng băng tần số vô tuyến điện, không sử dụng số thuê bao viễn thông có phạm vi thiết lập mạng viễn thông trong một tỉnh, thành phố trực thuộc Trung ương)",,raw_only,true,true,false,false,true,expanded,Viễn thông và Internet,https://dichvucong.gov.vn/thu-tuc-hanh-chinh/019d2bf9-5cbb-7667-b172-335413b1a52f,title:thuoc
citizen,suc_khoe_y_te,1.013904,"Sửa đổi, bổ sung giấy phép cung cấp dịch vụ viễn thông có hạ tầng mạng, loại mạng viễn thông công cộng cố định mặt đất không sử dụng băng tần số vô tuyến điện, không sử dụng số thuê bao viễn thông có phạm vi thiết lập mạng viễn thông trong một tỉnh, thành phố trực thuộc trung ương đối với trường hợp quy định tại điểm a khoản 2 Điều 36 Nghị định số 163/2024/NĐ-CP",,raw_only,true,true,false,false,true,expanded,Viễn thông và Internet,https://dichvucong.gov.vn/thu-tuc-hanh-chinh/019d2bf9-6494-7508-9db2-df897c23647a,title:thuoc
citizen,suc_khoe_y_te,1.013903,"Sửa đổi, bổ sung giấy phép cung cấp dịch vụ viễn thông có hạ tầng mạng, loại mạng viễn thông công cộng cố định mặt đất không sử dụng băng tần số vô tuyến điện, không sử dụng số thuê bao viễn thông có phạm vi thiết lập mạng viễn thông trong một tỉnh, thành phố trực thuộc trung ương đối với trường hợp quy định tại điểm a, điểm b khoản 1 Điều 36 Nghị định số 163/2024/NĐ-CP",,raw_only,true,true,false,false,true,expanded,Viễn thông và Internet,https://dichvucong.gov.vn/thu-tuc-hanh-chinh/019d2bf9-648c-75fd-ad3b-4c2472de1a29,title:thuoc
citizen,suc_khoe_y_te,1.010307,"Sửa đổi, bổ sung nội dung giấy phép sử dụng tần số và thiết bị vô tuyến điện đối với các thiết bị vô tuyến điện không thuộc các mẫu 1b, 1c, 1d, 1đ, 1e, 1g1, 1g2, 1h, 1h1, 1i, 1m",,raw_only,true,true,false,false,true,expanded,Tần số vô tuyến điện,https://dichvucong.gov.vn/thu-tuc-hanh-chinh/019d2bf9-454c-72bd-9b64-6113c6377ba3,title:thuoc
citizen,suc_khoe_y_te,1.010279,"Sửa đổi, bổ sung nội dung giấy phép sử dụng tần số và thiết bị vô tuyến điện đối với mạng viễn thông dùng riêng sử dụng tần số thuộc nghiệp vụ di động mặt đất",,raw_only,true,true,false,false,true,expanded,Tần số vô tuyến điện,https://dichvucong.gov.vn/thu-tuc-hanh-chinh/019d2bf9-3da0-71f1-ae2b-a417c93bd29f,title:thuoc
citizen,suc_khoe_y_te,1.010295,"Sửa đổi, bổ sung nội dung giấy phép sử dụng tần số và thiết bị vô tuyến điện đối với mạng viễn thông dùng riêng sử dụng tần số thuộc nghiệp vụ di động mặt đất, mạng thông tin vô tuyến điện nội bộ của cơ quan đại diện nước ngoài, đoàn khách nước ngoài, Phóng viên nước ngoài đi theo phục vụ đoàn",,raw_only,true,true,false,false,true,expanded,Tần số vô tuyến điện,https://dichvucong.gov.vn/thu-tuc-hanh-chinh/019d2bf9-453c-727e-9390-0386d84edc0e,title:thuoc
citizen,suc_khoe_y_te,1.010303,"Sửa đổi, bổ sung nội dung giấy phép sử dụng tần số và thiết bị vô tuyến điện đối với đài trái đất (trừ đài trái đất thuộc hệ thống GMDSS đặt trên tàu biển)",,raw_only,true,true,false,false,true,expanded,Tần số vô tuyến điện,https://dichvucong.gov.vn/thu-tuc-hanh-chinh/019d2bf9-4540-7498-8498-676624d2f8d2,title:thuoc
citizen,suc_khoe_y_te,1.010259,"Sửa đổi, bổ sung nội dung giấy phép sử dụng tần số và thiết bị vô tuyến điện đối với đài vô tuyến điện thuộc nghiệp vụ di động hàng không và nghiệp vụ vô tuyến dẫn đường hàng không",,raw_only,true,true,false,false,true,expanded,Tần số vô tuyến điện,https://dichvucong.gov.vn/thu-tuc-hanh-chinh/019d2bf9-3d68-7480-b2b0-bda2b3de6387,title:thuoc
citizen,suc_khoe_y_te,1.004498,"Sửa đổi, bổ sung nội dung quyết định công nhận và giao quyền quản lý cho tổ chức cộng đồng (thuộc địa bàn quản lý)",,raw_only,true,true,false,false,true,expanded,Thủy sản,https://dichvucong.gov.vn/thu-tuc-hanh-chinh/019d2bfa-384d-7237-aed7-1af004e30b58,title:thuoc
citizen,suc_khoe_y_te,1.004921,"Sửa đổi, bổ sung nội dung quyết định công nhận và giao quyền quản lý cho tổ chức cộng đồng (thuộc địa bàn từ 02 xã trở lên)",,raw_only,true,true,false,false,true,expanded,Thủy sản,https://dichvucong.gov.vn/thu-tuc-hanh-chinh/019d2bfa-4025-733e-9ffc-9cad7bdbd225,title:thuoc
citizen,suc_khoe_y_te,3.000436,"Sửa đổi, bổ sung quyết định cấp phép nghiên cứu khoa học trong vùng biển thuộc quản lý hành chính trên biển của cấp tỉnh",,raw_only,true,true,false,false,true,expanded,Biển và hải đảo,https://dichvucong.gov.vn/thu-tuc-hanh-chinh/019d2bfa-bd82-769d-a87a-8b9011c502bc,title:thuoc
citizen,suc_khoe_y_te,1.013889,"Sửa đổi, bổ sung, cấp lại giấy chứng nhận lưu hành tự do (CFS) đối với chế phẩm diệt côn trùng, diệt khuẩn dùng trong lĩnh vực gia dụng và y tế xuất khẩu",,raw_only,true,true,false,false,true,expanded,Phòng bệnh,https://dichvucong.gov.vn/thu-tuc-hanh-chinh/019d2bff-2d51-7489-bc71-781e467b541b,field:Phòng bệnh
citizen,suc_khoe_y_te,1.013847,"Sửa đổi, bổ sung, cấp lại giấy chứng nhận lưu hành tự do đối với sản phẩm thực phẩm xuất khẩu thuộc quyền quản lý của Bộ Y tế (CFS).",,raw_only,true,true,false,false,true,expanded,An toàn thực phẩm,https://dichvucong.gov.vn/thu-tuc-hanh-chinh/019d2bff-25a8-7399-845e-17fcfbd3f669,field:An toàn thực phẩm
citizen,suc_khoe_y_te,2.001726,"Sửa đổi, bổ sung/cấp lại Giấy chứng nhận lưu hành tự do (CFS) đối với hàng hóa xuất khẩu thuộc phạm vi quản lý của Bộ Nông nghiệp và Môi trường",,raw_only,true,true,false,false,true,expanded,Quản lý chất lượng nông lâm sản và thủy sản,https://dichvucong.gov.vn/thu-tuc-hanh-chinh/019d2bfa-ade3-72bc-b6f0-ae08687c6100,title:thuoc
citizen,suc_khoe_y_te,1.012641,THỦ TỤC ĐỀ NGHỊ CẤP ĐĂNG KÝ PHÁP NHÂN PHI THƯƠNG MẠI CHO TỔ CHỨC TÔN GIÁO TRỰC THUỘC CÓ ĐỊA BÀN HOẠT ĐỘNG Ở MỘT TỈNH (CẤP TỈNH),,raw_only,true,true,false,false,true,expanded,"Tín ngưỡng, tôn giáo",https://dichvucong.gov.vn/thu-tuc-hanh-chinh/019d2bf8-61e4-76fb-bfe9-167791356c9b,title:thuoc
